path,valence
../mel_spectrograms\spectrogram_7730.npy,3.0
../mel_spectrograms\spectrogram_7731.npy,2.75
../mel_spectrograms\spectrogram_7732.npy,2.25
../mel_spectrograms\spectrogram_7733.npy,4.5
../mel_spectrograms\spectrogram_7734.npy,2.0
../mel_spectrograms\spectrogram_7735.npy,2.5
../mel_spectrograms\spectrogram_7736.npy,2.75
../mel_spectrograms\spectrogram_7737.npy,3.5
../mel_spectrograms\spectrogram_7738.npy,3.75
../mel_spectrograms\spectrogram_7739.npy,2.0
../mel_spectrograms\spectrogram_7740.npy,4.25
../mel_spectrograms\spectrogram_7741.npy,2.75
../mel_spectrograms\spectrogram_7742.npy,3.75
../mel_spectrograms\spectrogram_7743.npy,3.0
../mel_spectrograms\spectrogram_7744.npy,2.5
../mel_spectrograms\spectrogram_7745.npy,3.0
../mel_spectrograms\spectrogram_7746.npy,3.5
../mel_spectrograms\spectrogram_7747.npy,3.5
../mel_spectrograms\spectrogram_7748.npy,2.75
../mel_spectrograms\spectrogram_7749.npy,3.75
../mel_spectrograms\spectrogram_7750.npy,3.25
../mel_spectrograms\spectrogram_7751.npy,4.0
../mel_spectrograms\spectrogram_7752.npy,3.25
../mel_spectrograms\spectrogram_7753.npy,1.75
../mel_spectrograms\spectrogram_7754.npy,3.5
../mel_spectrograms\spectrogram_7755.npy,3.75
../mel_spectrograms\spectrogram_7756.npy,3.5
../mel_spectrograms\spectrogram_7757.npy,2.25
../mel_spectrograms\spectrogram_7758.npy,1.25
../mel_spectrograms\spectrogram_7759.npy,3.25
../mel_spectrograms\spectrogram_7760.npy,3.75
../mel_spectrograms\spectrogram_7761.npy,3.0
../mel_spectrograms\spectrogram_7762.npy,3.5
../mel_spectrograms\spectrogram_7763.npy,2.75
../mel_spectrograms\spectrogram_7764.npy,4.75
../mel_spectrograms\spectrogram_7765.npy,1.75
../mel_spectrograms\spectrogram_7766.npy,3.25
../mel_spectrograms\spectrogram_7767.npy,2.0
../mel_spectrograms\spectrogram_7768.npy,2.25
../mel_spectrograms\spectrogram_7769.npy,4.25
../mel_spectrograms\spectrogram_7770.npy,3.0
../mel_spectrograms\spectrogram_7771.npy,2.75
../mel_spectrograms\spectrogram_7772.npy,4.0
../mel_spectrograms\spectrogram_7773.npy,2.75
../mel_spectrograms\spectrogram_7774.npy,2.0
../mel_spectrograms\spectrogram_7775.npy,3.0
../mel_spectrograms\spectrogram_7776.npy,3.25
../mel_spectrograms\spectrogram_7777.npy,4.5
../mel_spectrograms\spectrogram_7778.npy,3.75
../mel_spectrograms\spectrogram_7779.npy,3.75
../mel_spectrograms\spectrogram_7780.npy,2.75
../mel_spectrograms\spectrogram_7781.npy,2.5
../mel_spectrograms\spectrogram_7782.npy,3.5
../mel_spectrograms\spectrogram_7783.npy,3.5
../mel_spectrograms\spectrogram_7784.npy,2.75
../mel_spectrograms\spectrogram_7785.npy,4.25
../mel_spectrograms\spectrogram_7786.npy,2.25
../mel_spectrograms\spectrogram_7787.npy,3.25
../mel_spectrograms\spectrogram_7788.npy,4.75
../mel_spectrograms\spectrogram_7789.npy,3.5
../mel_spectrograms\spectrogram_7790.npy,3.25
../mel_spectrograms\spectrogram_7791.npy,4.5
../mel_spectrograms\spectrogram_7792.npy,3.5
../mel_spectrograms\spectrogram_7793.npy,2.75
../mel_spectrograms\spectrogram_7794.npy,2.75
../mel_spectrograms\spectrogram_7795.npy,3.25
../mel_spectrograms\spectrogram_7796.npy,3.5
../mel_spectrograms\spectrogram_7797.npy,3.25
../mel_spectrograms\spectrogram_7798.npy,4.75
../mel_spectrograms\spectrogram_7799.npy,2.5
../mel_spectrograms\spectrogram_7800.npy,1.0
../mel_spectrograms\spectrogram_7801.npy,2.5
../mel_spectrograms\spectrogram_7802.npy,3.5
../mel_spectrograms\spectrogram_7803.npy,4.25
../mel_spectrograms\spectrogram_7804.npy,4.25
../mel_spectrograms\spectrogram_7805.npy,3.5
../mel_spectrograms\spectrogram_7806.npy,2.0
../mel_spectrograms\spectrogram_7807.npy,3.75
../mel_spectrograms\spectrogram_7808.npy,2.75
../mel_spectrograms\spectrogram_7809.npy,3.0
../mel_spectrograms\spectrogram_7810.npy,3.0
../mel_spectrograms\spectrogram_7811.npy,4.0
../mel_spectrograms\spectrogram_7812.npy,5.0
../mel_spectrograms\spectrogram_7813.npy,3.5
../mel_spectrograms\spectrogram_7814.npy,3.25
../mel_spectrograms\spectrogram_7815.npy,2.75
../mel_spectrograms\spectrogram_7816.npy,4.0
../mel_spectrograms\spectrogram_7817.npy,2.75
../mel_spectrograms\spectrogram_7818.npy,2.25
../mel_spectrograms\spectrogram_7819.npy,3.25
../mel_spectrograms\spectrogram_7820.npy,2.5
../mel_spectrograms\spectrogram_7821.npy,3.5
../mel_spectrograms\spectrogram_7822.npy,3.5
../mel_spectrograms\spectrogram_7823.npy,1.75
../mel_spectrograms\spectrogram_7824.npy,4.5
../mel_spectrograms\spectrogram_7825.npy,3.25
../mel_spectrograms\spectrogram_7826.npy,3.25
../mel_spectrograms\spectrogram_7827.npy,4.0
../mel_spectrograms\spectrogram_7828.npy,3.5
../mel_spectrograms\spectrogram_7829.npy,3.0
../mel_spectrograms\spectrogram_7830.npy,3.75
../mel_spectrograms\spectrogram_7831.npy,3.75
../mel_spectrograms\spectrogram_7832.npy,3.25
../mel_spectrograms\spectrogram_7833.npy,4.5
../mel_spectrograms\spectrogram_7834.npy,3.75
../mel_spectrograms\spectrogram_7835.npy,3.0
../mel_spectrograms\spectrogram_7836.npy,4.25
../mel_spectrograms\spectrogram_7837.npy,3.0
../mel_spectrograms\spectrogram_7838.npy,4.25
../mel_spectrograms\spectrogram_7839.npy,4.25
../mel_spectrograms\spectrogram_7840.npy,2.5
../mel_spectrograms\spectrogram_7841.npy,3.5
../mel_spectrograms\spectrogram_7842.npy,3.75
../mel_spectrograms\spectrogram_7843.npy,3.5
../mel_spectrograms\spectrogram_7844.npy,3.5
../mel_spectrograms\spectrogram_7845.npy,2.75
../mel_spectrograms\spectrogram_7846.npy,4.25
../mel_spectrograms\spectrogram_7847.npy,4.25
../mel_spectrograms\spectrogram_7848.npy,2.75
../mel_spectrograms\spectrogram_7849.npy,1.75
../mel_spectrograms\spectrogram_7850.npy,4.0
../mel_spectrograms\spectrogram_7851.npy,3.25
../mel_spectrograms\spectrogram_7852.npy,3.5
../mel_spectrograms\spectrogram_7853.npy,3.5
../mel_spectrograms\spectrogram_7854.npy,4.75
../mel_spectrograms\spectrogram_7855.npy,2.75
../mel_spectrograms\spectrogram_7856.npy,3.75
../mel_spectrograms\spectrogram_7857.npy,3.75
../mel_spectrograms\spectrogram_7858.npy,3.0
../mel_spectrograms\spectrogram_7859.npy,4.75
../mel_spectrograms\spectrogram_7860.npy,4.0
../mel_spectrograms\spectrogram_7861.npy,2.0
../mel_spectrograms\spectrogram_7862.npy,4.0
../mel_spectrograms\spectrogram_7863.npy,2.75
../mel_spectrograms\spectrogram_7864.npy,4.25
../mel_spectrograms\spectrogram_7865.npy,4.5
../mel_spectrograms\spectrogram_7866.npy,3.5
../mel_spectrograms\spectrogram_7867.npy,3.75
../mel_spectrograms\spectrogram_7868.npy,4.0
../mel_spectrograms\spectrogram_7869.npy,3.25
../mel_spectrograms\spectrogram_7870.npy,3.75
../mel_spectrograms\spectrogram_7871.npy,3.5
../mel_spectrograms\spectrogram_7872.npy,4.5
../mel_spectrograms\spectrogram_7873.npy,4.0
../mel_spectrograms\spectrogram_7874.npy,4.25
../mel_spectrograms\spectrogram_7875.npy,1.75
../mel_spectrograms\spectrogram_7876.npy,3.0
../mel_spectrograms\spectrogram_7877.npy,3.5
../mel_spectrograms\spectrogram_7878.npy,4.25
../mel_spectrograms\spectrogram_7879.npy,3.0
../mel_spectrograms\spectrogram_7880.npy,2.0
../mel_spectrograms\spectrogram_7881.npy,4.5
../mel_spectrograms\spectrogram_7882.npy,3.75
../mel_spectrograms\spectrogram_7883.npy,2.5
../mel_spectrograms\spectrogram_7884.npy,2.5
../mel_spectrograms\spectrogram_7885.npy,3.25
../mel_spectrograms\spectrogram_7886.npy,2.0
../mel_spectrograms\spectrogram_7887.npy,2.5
../mel_spectrograms\spectrogram_7888.npy,4.0
../mel_spectrograms\spectrogram_7889.npy,4.25
../mel_spectrograms\spectrogram_7890.npy,3.25
../mel_spectrograms\spectrogram_7891.npy,4.25
../mel_spectrograms\spectrogram_7892.npy,2.75
../mel_spectrograms\spectrogram_7893.npy,1.5
../mel_spectrograms\spectrogram_7894.npy,4.25
../mel_spectrograms\spectrogram_7895.npy,3.0
../mel_spectrograms\spectrogram_7896.npy,2.75
../mel_spectrograms\spectrogram_7897.npy,3.25
../mel_spectrograms\spectrogram_7898.npy,3.75
../mel_spectrograms\spectrogram_7899.npy,2.25
../mel_spectrograms\spectrogram_7900.npy,3.0
../mel_spectrograms\spectrogram_7901.npy,2.75
../mel_spectrograms\spectrogram_7902.npy,2.5
../mel_spectrograms\spectrogram_7903.npy,3.0
../mel_spectrograms\spectrogram_7904.npy,4.75
../mel_spectrograms\spectrogram_7905.npy,4.0
../mel_spectrograms\spectrogram_7906.npy,3.25
../mel_spectrograms\spectrogram_7907.npy,1.75
../mel_spectrograms\spectrogram_7908.npy,3.25
../mel_spectrograms\spectrogram_7909.npy,2.75
../mel_spectrograms\spectrogram_7910.npy,1.75
../mel_spectrograms\spectrogram_7911.npy,3.5
../mel_spectrograms\spectrogram_7912.npy,2.5
../mel_spectrograms\spectrogram_7913.npy,2.0
../mel_spectrograms\spectrogram_7914.npy,4.75
../mel_spectrograms\spectrogram_7915.npy,2.75
../mel_spectrograms\spectrogram_7916.npy,2.75
../mel_spectrograms\spectrogram_7917.npy,3.25
../mel_spectrograms\spectrogram_7918.npy,4.25
../mel_spectrograms\spectrogram_7919.npy,4.0
../mel_spectrograms\spectrogram_7920.npy,3.25
../mel_spectrograms\spectrogram_7921.npy,3.5
../mel_spectrograms\spectrogram_7922.npy,4.75
../mel_spectrograms\spectrogram_7923.npy,4.25
../mel_spectrograms\spectrogram_7924.npy,1.75
../mel_spectrograms\spectrogram_7925.npy,3.75
../mel_spectrograms\spectrogram_7926.npy,2.5
../mel_spectrograms\spectrogram_7927.npy,2.75
../mel_spectrograms\spectrogram_7928.npy,1.5
../mel_spectrograms\spectrogram_7929.npy,4.25
../mel_spectrograms\spectrogram_7930.npy,3.0
../mel_spectrograms\spectrogram_7931.npy,3.0
../mel_spectrograms\spectrogram_7932.npy,2.75
../mel_spectrograms\spectrogram_7933.npy,3.5
../mel_spectrograms\spectrogram_7934.npy,4.25
../mel_spectrograms\spectrogram_7935.npy,4.0
../mel_spectrograms\spectrogram_7936.npy,2.5
../mel_spectrograms\spectrogram_7937.npy,4.25
../mel_spectrograms\spectrogram_7938.npy,2.75
../mel_spectrograms\spectrogram_7939.npy,3.5
../mel_spectrograms\spectrogram_7940.npy,3.25
../mel_spectrograms\spectrogram_7941.npy,4.25
../mel_spectrograms\spectrogram_7942.npy,3.0
../mel_spectrograms\spectrogram_7943.npy,2.75
../mel_spectrograms\spectrogram_7944.npy,3.5
../mel_spectrograms\spectrogram_7945.npy,4.75
../mel_spectrograms\spectrogram_7946.npy,3.75
../mel_spectrograms\spectrogram_7947.npy,3.5
../mel_spectrograms\spectrogram_7948.npy,4.25
../mel_spectrograms\spectrogram_7949.npy,3.75
../mel_spectrograms\spectrogram_7950.npy,3.0
../mel_spectrograms\spectrogram_7951.npy,2.5
../mel_spectrograms\spectrogram_7952.npy,3.25
../mel_spectrograms\spectrogram_7953.npy,3.75
../mel_spectrograms\spectrogram_7954.npy,4.5
../mel_spectrograms\spectrogram_7955.npy,2.5
../mel_spectrograms\spectrogram_7956.npy,4.0
../mel_spectrograms\spectrogram_7957.npy,3.25
../mel_spectrograms\spectrogram_7958.npy,3.75
../mel_spectrograms\spectrogram_7959.npy,3.0
../mel_spectrograms\spectrogram_7960.npy,2.75
../mel_spectrograms\spectrogram_7961.npy,2.75
../mel_spectrograms\spectrogram_7962.npy,2.25
../mel_spectrograms\spectrogram_7963.npy,2.5
../mel_spectrograms\spectrogram_7964.npy,3.25
../mel_spectrograms\spectrogram_7965.npy,1.75
../mel_spectrograms\spectrogram_7966.npy,3.25
../mel_spectrograms\spectrogram_7967.npy,3.25
../mel_spectrograms\spectrogram_7968.npy,4.0
../mel_spectrograms\spectrogram_7969.npy,4.5
../mel_spectrograms\spectrogram_7970.npy,3.25
../mel_spectrograms\spectrogram_7971.npy,3.0
../mel_spectrograms\spectrogram_7972.npy,2.0
../mel_spectrograms\spectrogram_7973.npy,4.75
../mel_spectrograms\spectrogram_7974.npy,4.25
../mel_spectrograms\spectrogram_7975.npy,2.5
../mel_spectrograms\spectrogram_7976.npy,3.0
../mel_spectrograms\spectrogram_7977.npy,3.5
../mel_spectrograms\spectrogram_7978.npy,3.0
../mel_spectrograms\spectrogram_7979.npy,2.75
../mel_spectrograms\spectrogram_7980.npy,2.5
../mel_spectrograms\spectrogram_7981.npy,3.5
../mel_spectrograms\spectrogram_7982.npy,2.75
../mel_spectrograms\spectrogram_7983.npy,2.0
../mel_spectrograms\spectrogram_7984.npy,1.75
../mel_spectrograms\spectrogram_7985.npy,2.75
../mel_spectrograms\spectrogram_7986.npy,4.25
../mel_spectrograms\spectrogram_7987.npy,3.25
../mel_spectrograms\spectrogram_7988.npy,3.25
../mel_spectrograms\spectrogram_7989.npy,3.0
../mel_spectrograms\spectrogram_7990.npy,3.0
../mel_spectrograms\spectrogram_7991.npy,2.25
../mel_spectrograms\spectrogram_7992.npy,3.5
../mel_spectrograms\spectrogram_7993.npy,4.5
../mel_spectrograms\spectrogram_7994.npy,3.25
../mel_spectrograms\spectrogram_7995.npy,3.5
../mel_spectrograms\spectrogram_7996.npy,3.25
../mel_spectrograms\spectrogram_7997.npy,2.75
../mel_spectrograms\spectrogram_7998.npy,2.0
../mel_spectrograms\spectrogram_7999.npy,3.75
../mel_spectrograms\spectrogram_8000.npy,3.0
../mel_spectrograms\spectrogram_8001.npy,3.5
../mel_spectrograms\spectrogram_8002.npy,1.5
../mel_spectrograms\spectrogram_8003.npy,4.25
../mel_spectrograms\spectrogram_8004.npy,2.75
../mel_spectrograms\spectrogram_8005.npy,4.25
../mel_spectrograms\spectrogram_8006.npy,1.75
../mel_spectrograms\spectrogram_8007.npy,1.75
../mel_spectrograms\spectrogram_8008.npy,3.25
../mel_spectrograms\spectrogram_8009.npy,4.5
../mel_spectrograms\spectrogram_8010.npy,3.75
../mel_spectrograms\spectrogram_8011.npy,4.5
../mel_spectrograms\spectrogram_8012.npy,2.25
../mel_spectrograms\spectrogram_8013.npy,2.25
../mel_spectrograms\spectrogram_8014.npy,4.5
../mel_spectrograms\spectrogram_8015.npy,4.0
../mel_spectrograms\spectrogram_8016.npy,2.25
../mel_spectrograms\spectrogram_8017.npy,2.25
../mel_spectrograms\spectrogram_8018.npy,1.75
../mel_spectrograms\spectrogram_8019.npy,3.75
../mel_spectrograms\spectrogram_8020.npy,2.0
../mel_spectrograms\spectrogram_8021.npy,2.75
../mel_spectrograms\spectrogram_8022.npy,1.5
../mel_spectrograms\spectrogram_8023.npy,1.5
../mel_spectrograms\spectrogram_8024.npy,2.25
../mel_spectrograms\spectrogram_8025.npy,2.5
../mel_spectrograms\spectrogram_8026.npy,3.5
../mel_spectrograms\spectrogram_8027.npy,4.5
../mel_spectrograms\spectrogram_8028.npy,1.75
../mel_spectrograms\spectrogram_8029.npy,1.25
../mel_spectrograms\spectrogram_8030.npy,2.0
../mel_spectrograms\spectrogram_8031.npy,1.5
../mel_spectrograms\spectrogram_8032.npy,3.75
../mel_spectrograms\spectrogram_8033.npy,1.5
../mel_spectrograms\spectrogram_8034.npy,3.5
../mel_spectrograms\spectrogram_8035.npy,4.0
../mel_spectrograms\spectrogram_8036.npy,3.25
../mel_spectrograms\spectrogram_8037.npy,4.25
../mel_spectrograms\spectrogram_8038.npy,1.5
../mel_spectrograms\spectrogram_8039.npy,2.5
../mel_spectrograms\spectrogram_8040.npy,2.25
../mel_spectrograms\spectrogram_8041.npy,3.5
../mel_spectrograms\spectrogram_8042.npy,1.5
../mel_spectrograms\spectrogram_8043.npy,3.75
../mel_spectrograms\spectrogram_8044.npy,3.0
../mel_spectrograms\spectrogram_8045.npy,1.75
../mel_spectrograms\spectrogram_8046.npy,2.5
../mel_spectrograms\spectrogram_8047.npy,4.5
../mel_spectrograms\spectrogram_8048.npy,1.5
../mel_spectrograms\spectrogram_8049.npy,4.5
../mel_spectrograms\spectrogram_8050.npy,3.0
../mel_spectrograms\spectrogram_8051.npy,4.5
../mel_spectrograms\spectrogram_8052.npy,4.5
../mel_spectrograms\spectrogram_8053.npy,3.75
../mel_spectrograms\spectrogram_8054.npy,2.75
../mel_spectrograms\spectrogram_8055.npy,2.5
../mel_spectrograms\spectrogram_8056.npy,2.75
../mel_spectrograms\spectrogram_8057.npy,2.5
../mel_spectrograms\spectrogram_8058.npy,2.5
../mel_spectrograms\spectrogram_8059.npy,2.5
../mel_spectrograms\spectrogram_8060.npy,2.75
../mel_spectrograms\spectrogram_8061.npy,2.75
../mel_spectrograms\spectrogram_8062.npy,2.0
../mel_spectrograms\spectrogram_8063.npy,2.5
../mel_spectrograms\spectrogram_8064.npy,1.5
../mel_spectrograms\spectrogram_8065.npy,1.75
../mel_spectrograms\spectrogram_8066.npy,1.5
../mel_spectrograms\spectrogram_8067.npy,1.5
../mel_spectrograms\spectrogram_8068.npy,3.75
../mel_spectrograms\spectrogram_8069.npy,1.75
../mel_spectrograms\spectrogram_8070.npy,4.75
../mel_spectrograms\spectrogram_8071.npy,2.75
../mel_spectrograms\spectrogram_8072.npy,2.75
../mel_spectrograms\spectrogram_8073.npy,2.0
../mel_spectrograms\spectrogram_8074.npy,2.5
../mel_spectrograms\spectrogram_8075.npy,3.0
../mel_spectrograms\spectrogram_8076.npy,4.5
../mel_spectrograms\spectrogram_8077.npy,2.75
../mel_spectrograms\spectrogram_8078.npy,2.0
../mel_spectrograms\spectrogram_8079.npy,1.75
../mel_spectrograms\spectrogram_8080.npy,4.0
../mel_spectrograms\spectrogram_8081.npy,5.0
../mel_spectrograms\spectrogram_8082.npy,2.0
../mel_spectrograms\spectrogram_8083.npy,2.75
../mel_spectrograms\spectrogram_8084.npy,3.0
../mel_spectrograms\spectrogram_8085.npy,2.0
../mel_spectrograms\spectrogram_8086.npy,3.75
../mel_spectrograms\spectrogram_8087.npy,1.5
../mel_spectrograms\spectrogram_8088.npy,2.75
../mel_spectrograms\spectrogram_8089.npy,3.0
../mel_spectrograms\spectrogram_8090.npy,2.75
../mel_spectrograms\spectrogram_8091.npy,2.75
../mel_spectrograms\spectrogram_8092.npy,4.25
../mel_spectrograms\spectrogram_8093.npy,2.25
../mel_spectrograms\spectrogram_8094.npy,3.75
../mel_spectrograms\spectrogram_8095.npy,3.0
../mel_spectrograms\spectrogram_8096.npy,3.0
../mel_spectrograms\spectrogram_8097.npy,3.75
../mel_spectrograms\spectrogram_8098.npy,3.25
../mel_spectrograms\spectrogram_8099.npy,2.75
../mel_spectrograms\spectrogram_8100.npy,5.0
../mel_spectrograms\spectrogram_8101.npy,2.75
../mel_spectrograms\spectrogram_8102.npy,2.75
../mel_spectrograms\spectrogram_8103.npy,3.25
../mel_spectrograms\spectrogram_8104.npy,3.5
../mel_spectrograms\spectrogram_8105.npy,3.0
../mel_spectrograms\spectrogram_8106.npy,3.5
../mel_spectrograms\spectrogram_8107.npy,3.5
../mel_spectrograms\spectrogram_8108.npy,2.75
../mel_spectrograms\spectrogram_8109.npy,4.25
../mel_spectrograms\spectrogram_8110.npy,3.0
../mel_spectrograms\spectrogram_8111.npy,3.0
../mel_spectrograms\spectrogram_8112.npy,3.5
../mel_spectrograms\spectrogram_8113.npy,2.5
../mel_spectrograms\spectrogram_8114.npy,3.25
../mel_spectrograms\spectrogram_8115.npy,2.0
../mel_spectrograms\spectrogram_8116.npy,3.0
../mel_spectrograms\spectrogram_8117.npy,4.75
../mel_spectrograms\spectrogram_8118.npy,4.5
../mel_spectrograms\spectrogram_8119.npy,1.75
../mel_spectrograms\spectrogram_8120.npy,1.75
../mel_spectrograms\spectrogram_8121.npy,3.0
../mel_spectrograms\spectrogram_8122.npy,3.75
../mel_spectrograms\spectrogram_8123.npy,2.0
../mel_spectrograms\spectrogram_8124.npy,3.5
../mel_spectrograms\spectrogram_8125.npy,1.5
../mel_spectrograms\spectrogram_8126.npy,4.25
../mel_spectrograms\spectrogram_8127.npy,2.5
../mel_spectrograms\spectrogram_8128.npy,2.75
../mel_spectrograms\spectrogram_8129.npy,1.5
../mel_spectrograms\spectrogram_8130.npy,1.75
../mel_spectrograms\spectrogram_8131.npy,3.0
../mel_spectrograms\spectrogram_8132.npy,4.5
../mel_spectrograms\spectrogram_8133.npy,3.5
../mel_spectrograms\spectrogram_8134.npy,3.25
../mel_spectrograms\spectrogram_8135.npy,2.75
../mel_spectrograms\spectrogram_8136.npy,2.25
../mel_spectrograms\spectrogram_8137.npy,4.25
../mel_spectrograms\spectrogram_8138.npy,2.25
../mel_spectrograms\spectrogram_8139.npy,3.75
../mel_spectrograms\spectrogram_8140.npy,2.25
../mel_spectrograms\spectrogram_8141.npy,3.75
../mel_spectrograms\spectrogram_8142.npy,3.5
../mel_spectrograms\spectrogram_8143.npy,3.75
../mel_spectrograms\spectrogram_8144.npy,3.0
../mel_spectrograms\spectrogram_8145.npy,4.75
../mel_spectrograms\spectrogram_8146.npy,1.5
../mel_spectrograms\spectrogram_8147.npy,4.25
../mel_spectrograms\spectrogram_8148.npy,3.75
../mel_spectrograms\spectrogram_8149.npy,1.5
../mel_spectrograms\spectrogram_8150.npy,2.75
../mel_spectrograms\spectrogram_8151.npy,3.25
../mel_spectrograms\spectrogram_8152.npy,3.75
../mel_spectrograms\spectrogram_8153.npy,3.25
../mel_spectrograms\spectrogram_8154.npy,2.75
../mel_spectrograms\spectrogram_8155.npy,4.0
../mel_spectrograms\spectrogram_8156.npy,2.5
../mel_spectrograms\spectrogram_8157.npy,3.0
../mel_spectrograms\spectrogram_8158.npy,2.75
../mel_spectrograms\spectrogram_8159.npy,3.25
../mel_spectrograms\spectrogram_8160.npy,1.5
../mel_spectrograms\spectrogram_8161.npy,2.75
../mel_spectrograms\spectrogram_8162.npy,3.25
../mel_spectrograms\spectrogram_8163.npy,3.0
../mel_spectrograms\spectrogram_8164.npy,3.5
../mel_spectrograms\spectrogram_8165.npy,3.5
../mel_spectrograms\spectrogram_8166.npy,2.5
../mel_spectrograms\spectrogram_8167.npy,3.5
../mel_spectrograms\spectrogram_8168.npy,4.0
../mel_spectrograms\spectrogram_8169.npy,1.5
../mel_spectrograms\spectrogram_8170.npy,1.75
../mel_spectrograms\spectrogram_8171.npy,1.5
../mel_spectrograms\spectrogram_8172.npy,1.75
../mel_spectrograms\spectrogram_8173.npy,1.5
../mel_spectrograms\spectrogram_8174.npy,3.25
../mel_spectrograms\spectrogram_8175.npy,2.75
../mel_spectrograms\spectrogram_8176.npy,4.75
../mel_spectrograms\spectrogram_8177.npy,4.25
../mel_spectrograms\spectrogram_8178.npy,2.25
../mel_spectrograms\spectrogram_8179.npy,4.5
../mel_spectrograms\spectrogram_8180.npy,2.75
../mel_spectrograms\spectrogram_8181.npy,3.0
../mel_spectrograms\spectrogram_8182.npy,3.5
../mel_spectrograms\spectrogram_8183.npy,2.75
../mel_spectrograms\spectrogram_8184.npy,1.5
../mel_spectrograms\spectrogram_8185.npy,3.0
../mel_spectrograms\spectrogram_8186.npy,2.0
../mel_spectrograms\spectrogram_8187.npy,2.5
../mel_spectrograms\spectrogram_8188.npy,3.0
../mel_spectrograms\spectrogram_8189.npy,2.5
../mel_spectrograms\spectrogram_8190.npy,3.75
../mel_spectrograms\spectrogram_8191.npy,3.25
../mel_spectrograms\spectrogram_8192.npy,3.5
../mel_spectrograms\spectrogram_8193.npy,1.5
../mel_spectrograms\spectrogram_8194.npy,2.5
../mel_spectrograms\spectrogram_8195.npy,4.75
../mel_spectrograms\spectrogram_8196.npy,5.0
../mel_spectrograms\spectrogram_8197.npy,1.5
../mel_spectrograms\spectrogram_8198.npy,2.0
../mel_spectrograms\spectrogram_8199.npy,2.0
../mel_spectrograms\spectrogram_8200.npy,1.75
../mel_spectrograms\spectrogram_8201.npy,3.0
../mel_spectrograms\spectrogram_8202.npy,3.75
../mel_spectrograms\spectrogram_8203.npy,4.5
../mel_spectrograms\spectrogram_8204.npy,4.0
../mel_spectrograms\spectrogram_8205.npy,4.5
../mel_spectrograms\spectrogram_8206.npy,1.5
../mel_spectrograms\spectrogram_8207.npy,4.0
../mel_spectrograms\spectrogram_8208.npy,3.25
../mel_spectrograms\spectrogram_8209.npy,2.5
../mel_spectrograms\spectrogram_8210.npy,2.25
../mel_spectrograms\spectrogram_8211.npy,3.75
../mel_spectrograms\spectrogram_8212.npy,4.5
../mel_spectrograms\spectrogram_8213.npy,3.0
../mel_spectrograms\spectrogram_8214.npy,3.25
../mel_spectrograms\spectrogram_8215.npy,2.0
../mel_spectrograms\spectrogram_8216.npy,3.0
../mel_spectrograms\spectrogram_8217.npy,2.5
../mel_spectrograms\spectrogram_8218.npy,4.5
../mel_spectrograms\spectrogram_8219.npy,1.5
../mel_spectrograms\spectrogram_8220.npy,1.0
../mel_spectrograms\spectrogram_8221.npy,1.75
../mel_spectrograms\spectrogram_8222.npy,3.5
../mel_spectrograms\spectrogram_8223.npy,3.5
../mel_spectrograms\spectrogram_8224.npy,2.5
../mel_spectrograms\spectrogram_8225.npy,2.25
../mel_spectrograms\spectrogram_8226.npy,3.75
../mel_spectrograms\spectrogram_8227.npy,3.5
../mel_spectrograms\spectrogram_8228.npy,3.0
../mel_spectrograms\spectrogram_8229.npy,3.0
../mel_spectrograms\spectrogram_8230.npy,3.25
../mel_spectrograms\spectrogram_8231.npy,4.0
../mel_spectrograms\spectrogram_8232.npy,3.75
../mel_spectrograms\spectrogram_8233.npy,3.0
../mel_spectrograms\spectrogram_8234.npy,2.75
../mel_spectrograms\spectrogram_8235.npy,2.0
../mel_spectrograms\spectrogram_8236.npy,2.0
../mel_spectrograms\spectrogram_8237.npy,4.0
../mel_spectrograms\spectrogram_8238.npy,1.5
../mel_spectrograms\spectrogram_8239.npy,2.0
../mel_spectrograms\spectrogram_8240.npy,2.5
../mel_spectrograms\spectrogram_8241.npy,3.0
../mel_spectrograms\spectrogram_8242.npy,2.25
../mel_spectrograms\spectrogram_8243.npy,2.75
../mel_spectrograms\spectrogram_8244.npy,4.25
../mel_spectrograms\spectrogram_8245.npy,3.0
../mel_spectrograms\spectrogram_8246.npy,2.0
../mel_spectrograms\spectrogram_8247.npy,2.25
../mel_spectrograms\spectrogram_8248.npy,3.0
../mel_spectrograms\spectrogram_8249.npy,3.5
../mel_spectrograms\spectrogram_8250.npy,2.25
../mel_spectrograms\spectrogram_8251.npy,3.5
../mel_spectrograms\spectrogram_8252.npy,3.75
../mel_spectrograms\spectrogram_8253.npy,2.0
../mel_spectrograms\spectrogram_8254.npy,1.5
../mel_spectrograms\spectrogram_8255.npy,2.75
../mel_spectrograms\spectrogram_8256.npy,2.0
../mel_spectrograms\spectrogram_8257.npy,1.5
../mel_spectrograms\spectrogram_8258.npy,3.25
../mel_spectrograms\spectrogram_8259.npy,1.75
../mel_spectrograms\spectrogram_8260.npy,1.5
../mel_spectrograms\spectrogram_8261.npy,1.75
../mel_spectrograms\spectrogram_8262.npy,3.5
../mel_spectrograms\spectrogram_8263.npy,2.75
../mel_spectrograms\spectrogram_8264.npy,1.75
../mel_spectrograms\spectrogram_8265.npy,2.5
../mel_spectrograms\spectrogram_8266.npy,2.75
../mel_spectrograms\spectrogram_8267.npy,2.5
